Datetime,Year,Month,Day,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,CO AQI 2000,CO AQI 2015,NO2 AQI 2000,NO2 AQI 2015,O3 AQI 2000,O3 AQI 2015,SO2 AQI 2000,SO2 AQI 2015
2001-09-12,2001,9,12,Los Angeles,2001-09-12,33.8,53.0,9,50,0.0175,0.036000000000000004,9,31,2.818182,6.0,8,9.0,1.047059,2.3,10,26.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-13,2001,9,13,Los Angeles,2001-09-13,43.363636,85.0,10,84,0.019708,0.04,10,34,3.26087,5.0,6,7.0,1.072727,2.1,8,24.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-14,2001,9,14,Los Angeles,2001-09-14,54.636364,109.0,9,103,0.019917,0.044,10,37,3.3478260000000004,6.0,7,9.0,1.2875,2.5,10,28.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-15,2001,9,15,Los Angeles,2001-09-15,43.818182,75.0,8,73,0.024917,0.056,10,47,3.3478260000000004,5.0,6,7.0,1.079167,1.9,10,22.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-16,2001,9,16,Los Angeles,2001-09-16,29.0,41.0,0,39,0.030917,0.053,10,45,3.043478,5.0,5,7.0,0.7875,1.6,4,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-17,2001,9,17,Los Angeles,2001-09-17,34.590909,45.0,11,42,0.031,0.045,11,38,2.227273,3.0,0,4.0,0.5125,0.6,9,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-18,2001,9,18,Los Angeles,2001-09-18,36.25,64.0,10,62,0.0388,0.051,8,43,2.0,6.0,10,9.0,0.565,1.0,12,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-19,2001,9,19,Los Angeles,2001-09-19,40.227273,62.0,10,60,0.034375,0.052000000000000005,11,44,2.4782610000000003,5.0,10,7.0,0.65,1.0,10,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-20,2001,9,20,Los Angeles,2001-09-20,41.590909,57.0,10,54,0.033083,0.056,11,47,2.391304,3.0,4,4.0,0.679167,1.1,10,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-21,2001,9,21,Los Angeles,2001-09-21,52.318182,95.0,9,95,0.024333,0.054000000000000006,10,46,2.913043,5.0,7,7.0,1.1,2.1,10,24.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-22,2001,9,22,Los Angeles,2001-09-22,50.42857100000001,104.0,9,102,0.027818,0.058,10,49,3.666667,5.0,8,7.0,1.188889,1.8,10,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-26,2001,9,26,Los Angeles,2001-09-26,65.0,160.0,10,112,0.016,0.035,10,30,4.9583330000000005,8.0,6,11.0,1.2,1.5,14,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-27,2001,9,27,Los Angeles,2001-09-27,71.583333,156.0,9,111,0.01975,0.047,9,40,4.5833330000000005,8.0,6,11.0,1.941667,3.1,10,35.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-28,2001,9,28,Los Angeles,2001-09-28,67.0,132.0,9,107,0.019375,0.046,9,39,4.190476,9.0,7,13.0,2.0333330000000003,3.4,9,39.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-29,2001,9,29,Los Angeles,2001-09-29,62.130435,127.0,10,106,0.023792,0.059,9,50,3.26087,5.0,6,7.0,2.241667,3.2,6,36.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-09-30,2001,9,30,Los Angeles,2001-09-30,55.608696,113.0,8,103,0.027792,0.064,9,64,2.782609,6.0,7,9.0,2.266667,3.9,7,44.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-01,2001,10,1,Los Angeles,2001-10-01,48.086957,65.0,8,63,0.022,0.051,9,43,2.130435,4.0,7,6.0,0.929167,1.5,9,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-02,2001,10,2,Los Angeles,2001-10-02,60.695652,124.0,9,105,0.016125,0.036000000000000004,10,31,3.521739,7.0,7,10.0,1.7541669999999998,3.4,10,39.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-03,2001,10,3,Los Angeles,2001-10-03,41.217391,52.0,1,49,0.02075,0.04,9,34,2.695652,5.0,2,7.0,0.808333,1.2,0,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-04,2001,10,4,Los Angeles,2001-10-04,39.0,58.0,10,55,0.020208,0.029,11,25,2.545455,4.0,13,6.0,0.6875,0.9,10,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-05,2001,10,5,Los Angeles,2001-10-05,26.913043,38.0,17,36,0.022542,0.027000000000000003,9,23,2.217391,6.0,21,9.0,0.408333,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-06,2001,10,6,Los Angeles,2001-10-06,22.173913,39.0,22,37,0.030125,0.038,9,32,2.565217,7.0,7,10.0,0.333333,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-07,2001,10,7,Los Angeles,2001-10-07,21.652174,43.0,22,41,0.031667,0.047,10,40,2.304348,4.0,2,6.0,0.320833,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-08,2001,10,8,Los Angeles,2001-10-08,30.434783000000003,47.0,7,44,0.026667000000000003,0.038,10,32,2.869565,5.0,7,7.0,0.7625,1.5,7,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-09,2001,10,9,Los Angeles,2001-10-09,40.434783,56.0,21,53,0.018167,0.031,9,26,3.4347830000000004,5.0,0,7.0,0.5875,0.8,9,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-10,2001,10,10,Los Angeles,2001-10-10,47.478261,94.0,9,94,0.016208,0.037000000000000005,10,31,3.565217,6.0,6,9.0,1.4625,2.5,9,28.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-11,2001,10,11,Los Angeles,2001-10-11,59.913043,101.0,10,101,0.015875,0.036000000000000004,11,31,1.818182,4.0,2,6.0,1.183333,1.6,10,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-12,2001,10,12,Los Angeles,2001-10-12,70.391304,111.0,10,103,0.0135,0.029,9,25,1.095238,4.0,21,6.0,1.570833,3.4,23,39.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-13,2001,10,13,Los Angeles,2001-10-13,65.565217,99.0,9,99,0.025667,0.065,10,67,2.130435,5.0,13,7.0,2.475,3.6,0,41.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-14,2001,10,14,Los Angeles,2001-10-14,64.26087,95.0,9,95,0.03075,0.07200000000000001,11,90,1.0,2.0,0,3.0,1.825,2.4,1,27.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-15,2001,10,15,Los Angeles,2001-10-15,75.521739,125.0,9,106,0.01975,0.048,10,41,1.565217,4.0,7,6.0,1.920833,3.0,10,34.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-16,2001,10,16,Los Angeles,2001-10-16,61.043478,130.0,10,106,0.018375,0.036000000000000004,11,31,1.2608700000000002,3.0,8,4.0,1.591667,2.5,10,28.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-17,2001,10,17,Los Angeles,2001-10-17,52.130435,89.0,9,88,0.014375,0.031,9,26,0.8260870000000001,3.0,12,4.0,1.1875,2.1,10,24.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-18,2001,10,18,Los Angeles,2001-10-18,55.130435,108.0,11,102,0.013375,0.027000000000000003,9,23,1.7391299999999998,5.0,7,7.0,1.9083330000000005,3.6,9,41.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-19,2001,10,19,Los Angeles,2001-10-19,51.391304,121.0,11,105,0.009375,0.015,9,13,0.652174,3.0,7,4.0,1.35,2.4,10,27.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-20,2001,10,20,Los Angeles,2001-10-20,48.791667,74.0,16,72,0.016,0.027000000000000003,12,23,0.75,6.0,16,9.0,1.0625,1.4,12,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-21,2001,10,21,Los Angeles,2001-10-21,36.25,49.0,11,46,0.026208,0.037000000000000005,18,31,0.208333,2.0,13,3.0,0.8,1.0,13,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-22,2001,10,22,Los Angeles,2001-10-22,42.458333,63.0,12,61,0.020083,0.036000000000000004,12,31,0.5,2.0,14,3.0,0.779167,1.0,12,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-23,2001,10,23,Los Angeles,2001-10-23,56.291667,84.0,13,83,0.017458,0.032,11,27,0.875,3.0,6,4.0,1.595833,2.2,6,25.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-24,2001,10,24,Los Angeles,2001-10-24,58.625,116.0,11,104,0.019125,0.037000000000000005,12,31,1.166667,4.0,3,6.0,1.204167,1.6,12,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-25,2001,10,25,Los Angeles,2001-10-25,72.125,105.0,17,102,0.016833,0.037000000000000005,9,31,1.173913,3.0,7,4.0,1.775,2.5,12,28.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-26,2001,10,26,Los Angeles,2001-10-26,59.73913,86.0,8,85,0.0195,0.044,9,37,1.2608700000000002,5.0,6,7.0,2.25,3.9,9,44.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-27,2001,10,27,Los Angeles,2001-10-27,42.434783,69.0,14,67,0.016416999999999998,0.028,11,24,1.869565,4.0,11,6.0,1.5875,2.8,5,32.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-28,2001,10,28,Los Angeles,2001-10-28,26.26087,37.0,23,35,0.019083000000000003,0.027000000000000003,8,23,1.086957,2.0,0,3.0,0.633333,0.9,0,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-29,2001,10,29,Los Angeles,2001-10-29,38.608696,58.0,12,55,0.009333,0.017,8,14,1.434783,3.0,22,4.0,1.125,2.0,23,23.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-30,2001,10,30,Los Angeles,2001-10-30,41.416667,79.0,12,78,0.004875,0.006,6,5,2.333333,4.0,2,6.0,2.3208330000000004,3.1,7,35.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-10-31,2001,10,31,Los Angeles,2001-10-31,32.083333,50.0,12,47,0.0085,0.015,9,13,0.958333,5.0,22,7.0,1.341667,1.8,9,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-01,2001,11,1,Los Angeles,2001-11-01,38.833333,53.0,13,50,0.012792,0.024,9,20,2.083333,20.0,0,29.0,1.2,1.9,0,22.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-02,2001,11,2,Los Angeles,2001-11-02,41.217391,67.0,10,65,0.015542,0.031,11,26,2.521739,4.0,5,6.0,1.354167,2.2,7,25.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-03,2001,11,3,Los Angeles,2001-11-03,40.0,65.0,9,63,0.024292,0.044,11,37,2.391304,4.0,1,6.0,1.495833,2.2,7,25.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-04,2001,11,4,Los Angeles,2001-11-04,36.521739,59.0,12,56,0.018042,0.025,13,21,1.695652,3.0,14,4.0,1.095833,1.5,15,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-05,2001,11,5,Los Angeles,2001-11-05,69.86956500000001,115.0,13,104,0.009958,0.019,8,16,2.73913,5.0,8,7.0,2.0875,3.0,13,34.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-06,2001,11,6,Los Angeles,2001-11-06,54.434783,80.0,11,79,0.016666999999999998,0.029,11,25,3.130435,6.0,13,9.0,1.516667,2.0,12,23.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-07,2001,11,7,Los Angeles,2001-11-07,55.913043,75.0,11,73,0.015041999999999996,0.031,11,26,2.956522,5.0,13,7.0,1.3375,1.8,23,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-08,2001,11,8,Los Angeles,2001-11-08,68.13043499999999,93.0,12,93,0.009875,0.019,9,16,2.285714,5.0,6,7.0,2.304167,2.9,8,33.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-09,2001,11,9,Los Angeles,2001-11-09,54.217391000000006,77.0,8,76,0.021042,0.031,19,26,1.565217,7.0,7,10.0,2.495652,3.8,4,43.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-15,2001,11,15,Los Angeles,2001-11-15,58.652174,99.0,14,99,0.008167,0.013,8,11,2.521739,5.0,8,7.0,2.326667,3.8,23,43.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-16,2001,11,16,Los Angeles,2001-11-16,62.869565,100.0,13,100,0.008917,0.015,9,13,2.782609,5.0,10,7.0,3.175,4.8,4,54.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-17,2001,11,17,Los Angeles,2001-11-17,61.39130400000001,107.0,13,102,0.008208,0.013,8,11,3.181818,5.0,0,7.0,3.2208330000000003,4.3,4,49.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-18,2001,11,18,Los Angeles,2001-11-18,53.826087,83.0,11,82,0.0125,0.026,9,22,1.217391,3.0,0,4.0,2.995833,4.8,4,54.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-19,2001,11,19,Los Angeles,2001-11-19,56.782609,77.0,11,76,0.009458,0.018000000000000002,9,15,1.913043,5.0,20,7.0,2.675,4.3,23,49.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-20,2001,11,20,Los Angeles,2001-11-20,60.782609,108.0,12,102,0.006875,0.01,6,8,2.608696,5.0,7,7.0,2.954167,4.4,0,50.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-21,2001,11,21,Los Angeles,2001-11-21,59.913043,133.0,12,107,0.006375,0.009000000000000001,8,8,2.652174,5.0,6,7.0,3.1583330000000003,4.4,7,50.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-22,2001,11,22,Los Angeles,2001-11-22,34.73913,51.0,16,48,0.012333,0.025,9,21,0.086957,1.0,1,1.0,1.333333,1.9,0,22.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-23,2001,11,23,Los Angeles,2001-11-23,31.434783000000003,47.0,18,44,0.011333,0.023,9,19,0.304348,2.0,23,3.0,1.7875,2.6,4,30.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-24,2001,11,24,Los Angeles,2001-11-24,27.347826,38.0,19,36,0.013333,0.02,21,17,0.478261,2.0,0,3.0,1.6708330000000002,3.2,3,36.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-25,2001,11,25,Los Angeles,2001-11-25,26.478261,40.0,20,38,0.015458,0.03,9,25,0.086957,1.0,22,1.0,0.7,1.0,23,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-26,2001,11,26,Los Angeles,2001-11-26,33.695652,49.0,19,46,0.008667,0.016,9,14,0.954545,3.0,7,4.0,1.523529,2.3,10,26.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-27,2001,11,27,Los Angeles,2001-11-27,42.608696,56.0,9,53,0.009542,0.018000000000000002,8,15,3.086957,6.0,7,9.0,2.145833,3.5,10,40.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-28,2001,11,28,Los Angeles,2001-11-28,40.043478,54.0,18,51,0.008167,0.014,7,12,2.826087,4.0,0,6.0,1.55,3.5,0,40.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-29,2001,11,29,Los Angeles,2001-11-29,36.956522,44.0,0,42,0.007582999999999999,0.013,8,11,1.086957,4.0,0,6.0,1.470833,2.2,4,25.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-11-30,2001,11,30,Los Angeles,2001-11-30,33.652174,52.0,18,49,0.008958,0.017,8,14,0.434783,3.0,22,4.0,1.65,2.9,23,33.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-01,2001,12,1,Los Angeles,2001-12-01,38.434783,56.0,18,53,0.009792,0.018000000000000002,9,15,0.913043,2.0,0,3.0,2.029167,3.2,1,36.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-02,2001,12,2,Los Angeles,2001-12-02,46.347826,67.0,10,65,0.010542,0.019,21,16,1.478261,5.0,10,7.0,2.2625,3.6,2,41.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-03,2001,12,3,Los Angeles,2001-12-03,30.73913,48.0,19,45,0.012708,0.023,9,19,0.956522,3.0,22,4.0,0.9,1.4,23,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-04,2001,12,4,Los Angeles,2001-12-04,33.086957,45.0,7,42,0.011208,0.023,8,19,2.043478,4.0,21,6.0,1.4625,2.0,7,23.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-05,2001,12,5,Los Angeles,2001-12-05,35.782609,45.0,13,42,0.008042,0.014,8,12,1.956522,3.0,0,4.0,1.7541669999999998,2.6,23,30.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-06,2001,12,6,Los Angeles,2001-12-06,42.73913,63.0,16,61,0.007875,0.013,7,11,2.4782610000000003,5.0,18,7.0,2.704167,3.9,22,44.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-07,2001,12,7,Los Angeles,2001-12-07,50.043478,75.0,16,73,0.008208,0.014,7,12,2.913043,7.0,18,10.0,2.3375,5.3,23,59.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-08,2001,12,8,Los Angeles,2001-12-08,38.086957,49.0,16,46,0.010292,0.02,8,17,2.608696,5.0,0,7.0,2.5625,5.5,0,61.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-09,2001,12,9,Los Angeles,2001-12-09,28.869565,45.0,10,42,0.015667,0.029,11,25,1.695652,5.0,8,7.0,1.066667,2.0,0,23.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-10,2001,12,10,Los Angeles,2001-12-10,34.478261,44.0,17,42,0.010167,0.016,12,14,2.173913,6.0,10,9.0,1.233333,2.1,9,24.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-11,2001,12,11,Los Angeles,2001-12-11,31.304348,42.0,7,40,0.013083,0.025,9,21,1.130435,2.0,1,3.0,0.879167,1.4,8,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-12,2001,12,12,Los Angeles,2001-12-12,39.652174,52.0,15,49,0.008333,0.015,9,13,2.130435,4.0,6,6.0,1.808333,3.1,23,35.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-13,2001,12,13,Los Angeles,2001-12-13,43.869565,59.0,18,56,0.007083,0.011,8,9,2.4782610000000003,4.0,13,6.0,2.233333,3.6,23,41.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-14,2001,12,14,Los Angeles,2001-12-14,40.217391,50.0,16,47,0.0060420000000000005,0.006999999999999999,12,6,2.0,4.0,0,6.0,2.541667,4.0,1,45.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-15,2001,12,15,Los Angeles,2001-12-15,37.043478,56.0,16,53,0.009458,0.017,8,14,1.695652,4.0,19,6.0,2.120833,3.4,23,39.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-16,2001,12,16,Los Angeles,2001-12-16,34.652174,47.0,16,44,0.009917,0.019,8,16,2.26087,4.0,21,6.0,1.9,3.5,0,40.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-17,2001,12,17,Los Angeles,2001-12-17,37.130435,55.0,11,52,0.007833,0.014,9,12,3.26087,7.0,6,10.0,2.554167,4.6,23,52.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-18,2001,12,18,Los Angeles,2001-12-18,44.130435,62.0,14,60,0.007083,0.011,7,9,2.173913,4.0,0,6.0,3.1958330000000004,4.9,0,55.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-19,2001,12,19,Los Angeles,2001-12-19,56.130435,94.0,15,94,0.00675,0.01,7,8,2.173913,5.0,7,7.0,3.4875,4.4,8,50.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-20,2001,12,20,Los Angeles,2001-12-20,43.652174,54.0,8,51,0.009292,0.012,9,10,2.095238,6.0,7,9.0,3.154167,4.9,8,55.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-21,2001,12,21,Los Angeles,2001-12-21,35.26087000000001,51.0,16,48,0.007083,0.011,8,9,2.086957,5.0,21,7.0,1.5125,3.5,23,40.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-22,2001,12,22,Los Angeles,2001-12-22,33.695652,56.0,17,53,0.008,0.014,8,12,2.130435,4.0,0,6.0,2.491667,4.2,4,48.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-23,2001,12,23,Los Angeles,2001-12-23,37.73913,55.0,16,52,0.008667,0.016,8,14,1.913043,4.0,22,6.0,2.1333330000000004,3.4,23,39.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-24,2001,12,24,Los Angeles,2001-12-24,41.0,59.0,10,56,0.008,0.013,8,11,3.695652,6.0,10,9.0,3.15,4.6,23,52.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-25,2001,12,25,Los Angeles,2001-12-25,31.086957,48.0,17,45,0.011667,0.024,8,20,2.217391,4.0,0,6.0,2.1958330000000004,4.8,0,54.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-26,2001,12,26,Los Angeles,2001-12-26,39.782609,59.0,15,56,0.007542,0.013,8,11,2.4347830000000004,4.0,9,6.0,2.395833,3.9,0,44.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-27,2001,12,27,Los Angeles,2001-12-27,57.913043,98.0,14,98,0.005333,0.006,5,5,3.565217,6.0,15,9.0,3.675,5.1,23,57.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-28,2001,12,28,Los Angeles,2001-12-28,78.173913,110.0,14,103,0.005167000000000001,0.006,7,5,3.869565,5.0,17,7.0,4.0375,5.6,1,62.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-29,2001,12,29,Los Angeles,2001-12-29,46.217391,83.0,0,82,0.006,0.006999999999999999,13,6,2.173913,6.0,0,9.0,3.016667,4.8,3,54.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-30,2001,12,30,Los Angeles,2001-12-30,29.913043,44.0,16,42,0.007333,0.012,7,10,0.7391300000000001,3.0,23,4.0,1.441667,2.5,23,28.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-12-31,2001,12,31,Los Angeles,2001-12-31,32.391304,44.0,10,42,0.007474,0.011,8,9,1.565217,3.0,1,4.0,2.191667,3.4,4,39.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-01,2001,1,1,Los Angeles,2001-01-01,64.782609,92.0,21,91,0.007333,0.018000000000000002,8,15,2.652174,9.0,5,13.0,2.0333330000000003,3.2,23,36.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-02,2001,1,2,Los Angeles,2001-01-02,74.826087,116.0,9,104,0.004708,0.01,8,8,4.695652,10.0,5,14.0,2.858333,3.7,10,42.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-03,2001,1,3,Los Angeles,2001-01-03,69.304348,100.0,8,100,0.005917,0.013,8,11,5.26087,14.0,5,20.0,2.6333330000000004,3.9,1,44.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-04,2001,1,4,Los Angeles,2001-01-04,61.304348,78.0,19,77,0.005083,0.012,9,10,2.913043,8.0,5,11.0,1.966667,3.3,0,38.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-05,2001,1,5,Los Angeles,2001-01-05,76.04347800000002,97.0,16,97,0.0017920000000000004,0.002,0,2,5.0,9.0,5,13.0,2.775,3.3,0,38.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-06,2001,1,6,Los Angeles,2001-01-06,68.13043499999999,95.0,17,95,0.0029170000000000003,0.006999999999999999,8,6,3.26087,8.0,14,11.0,2.166667,3.0,0,34.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-07,2001,1,7,Los Angeles,2001-01-07,65.347826,86.0,15,85,0.004625,0.011,10,9,2.73913,10.0,5,14.0,2.2625,3.5,4,40.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-08,2001,1,8,Los Angeles,2001-01-08,50.173913,64.0,0,62,0.001125,0.003,8,3,1.0,5.0,5,7.0,1.504167,2.0,4,23.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-09,2001,1,9,Los Angeles,2001-01-09,40.086957,49.0,7,46,0.005417,0.013,9,11,0.8695649999999999,4.0,5,6.0,1.3,2.1,8,24.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-10,2001,1,10,Los Angeles,2001-01-10,36.217391,46.0,1,43,0.007167,0.017,19,14,0.913043,4.0,5,6.0,1.1375,1.7,5,19.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-11,2001,1,11,Los Angeles,2001-01-11,38.26087,49.0,8,46,0.004125,0.01,8,8,0.434783,3.0,8,4.0,0.6625,1.0,23,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-12,2001,1,12,Los Angeles,2001-01-12,37.478261,45.0,17,42,0.003667,0.01,8,8,0.695652,2.0,5,3.0,0.916667,2.0,23,23.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2001-01-13,2001,1,13,Los Angeles,2001-01-13,34.913043,44.0,19,42,0.005582999999999999,0.015,11,13,1.130435,4.0,5,6.0,1.395833,2.3,1,26.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
